Audio File,Level1_mean,Level1_std,Level1_entropy,Level1_energy,Level2_mean,Level2_std,Level2_entropy,Level2_energy,Level3_mean,Level3_std,Level3_entropy,Level3_energy,Level4_mean,Level4_std,Level4_entropy,Level4_energy,Label
wav10s_00294.wav,-0.00033257945,0.6733176,5.741045504494933,24994.012,-0.0003590403,0.12405224,4.4499262434628255,848.41583,-3.5463792e-05,0.07517016,3.6986995417710977,623.0019,-1.0302209e-06,0.031135932,3.0334625234127195,213.76678,0
wav10s_00295.wav,-0.0015313643,0.6771082,5.7264277884000485,25276.348,0.00023617633,0.113827996,4.359894128093223,714.3251,5.763469e-05,0.061711602,3.801605075286084,419.8869,-1.3120521e-05,0.025737809,3.0452032561040734,146.06958,0
wav10s_00296.wav,0.0018155957,0.6677866,5.7376703409865515,24585.24,0.0006929852,0.12579834,4.369313001558096,872.4869,9.27694e-05,0.07538569,3.8822783299707178,626.58044,3.3441815e-05,0.032754444,3.3703701232284846,236.56876,0
wav10s_00297.wav,0.00065549894,0.6801227,5.775096312587855,25501.799,-0.000631259,0.13916582,4.551412610417936,1067.751,-0.00015560634,0.08915643,4.027780307704341,876.4052,-1.1358426e-05,0.03686678,3.341541019821981,299.7001,0
wav10s_00298.wav,0.0010047874,0.70281357,5.802090238168078,27231.84,-0.0004972871,0.12314989,4.6792181783617535,836.1246,0.00020571414,0.07996433,3.7698051618221418,705.0076,-5.870843e-06,0.035411093,3.328516647226583,276.50006,0
wav10s_00299.wav,0.00086082314,0.6593422,5.701384666639665,23967.258,-0.00018475666,0.11808736,4.402601387287949,768.7831,6.534607e-06,0.06340376,3.6259805498122017,443.22925,-6.4759247e-06,0.027611408,3.2196898804571576,168.11003,0
wav10s_00300.wav,-0.000444036,0.62752116,5.64029738373077,21709.65,0.00041991367,0.09360986,3.9780950230022634,483.11194,4.660674e-05,0.046566196,3.4046009442810274,239.07832,5.176259e-06,0.026403744,3.386910745643755,153.72607,0
stego_001.wav,-1.7088936e-05,0.171152,5.340697957244801,1614.9526,-2.6830381e-05,0.0252508,4.687376143027252,35.151726,2.0085294e-05,0.008526171,3.519593180139973,8.015096,-1.6430465e-07,0.0037009092,2.5566112841205433,3.0201836,1
stego_002.wav,-6.7145724e-05,0.1372868,5.026123638880387,1039.0908,-5.6984186e-06,0.027244268,4.688553656526402,40.92099,1.0304296e-05,0.008689207,3.5523746416854167,8.32452,3.4098514e-07,0.0030797904,2.746925935665194,2.0915046,1
stego_003.wav,-6.316964e-05,0.3024403,4.887022009388414,5042.8394,-1.4148522e-05,0.046190634,2.8596497729986083,117.626114,-1.2413238e-06,0.024537506,2.6784306073165265,66.38335,-2.1067237e-06,0.012027297,2.6072750335242754,31.8972,1
stego_004.wav,-5.5669505e-05,0.40007848,5.126987827690459,8824.422,-0.00030001084,0.070078775,2.7483599856036234,270.75522,0.00016639697,0.053706564,2.0469727695391415,318.022,9.569941e-07,0.021596363,1.828983228427316,102.843704,1
stego_005.wav,-4.8719263e-05,0.37816396,5.052454623175909,7884.174,0.00028274892,0.07426303,2.8365112870318803,304.05176,-0.00011089348,0.044334993,2.4948557632563415,216.7176,5.0703704e-07,0.017766966,2.1010115195122063,69.605415,1
stego_006.wav,-7.934317e-05,0.56165195,5.296180852734669,17391.234,-7.742555e-05,0.08522711,3.0742915496873584,400.4532,0.00012034808,0.06908736,2.754012469021549,526.2556,-6.28953e-06,0.027756544,3.826011308720786,169.88196,1
stego_007.wav,-6.547155e-05,0.4963705,5.2002541397140245,13583.38,0.0003605345,0.07143768,3.173183483216901,281.3595,0.00018737892,0.05439781,2.7787698506912806,326.2618,-5.816939e-06,0.022689344,2.642662057103944,113.516884,1
stego_008.wav,-0.00012266013,0.5902939,5.363578380434205,19210.223,9.662956e-05,0.08748972,3.971468871090575,421.99802,-0.0002393042,0.06164186,3.1545937657710676,418.94437,-1.0521844e-05,0.029208368,3.0059830333775106,188.11833,1
stego_009.wav,-0.00015260647,0.54350936,5.263974801810442,16285.83,9.623589e-06,0.10291876,3.8815096243085723,583.9625,0.00023867175,0.07053134,2.758172573014547,548.4885,-8.711429e-06,0.030237151,2.863965714694198,201.60358,1
stego_010.wav,-0.00021819444,0.63003623,5.420880812016198,21884.016,-1.025115e-05,0.13229355,4.432290440508275,964.8798,0.00040704696,0.07840669,3.3678352933014475,677.8228,-4.2617316e-06,0.03492551,2.890372885659179,268.96884,1
stego_011.wav,-1.4239895e-05,0.40619197,4.7201113563090455,9096.17,-6.985171e-05,0.075132854,3.3812876940563497,311.2118,4.8443995e-05,0.04422309,2.2863603771253787,215.62395,-3.6267775e-06,0.018218348,2.1765768708957354,73.187096,1
stego_012.wav,-3.6004858e-05,0.49062437,5.140195091457474,13270.709,-5.5496082e-05,0.06554878,3.6958790967778086,236.87839,9.764926e-05,0.04099755,2.437386576636563,185.31755,2.9817497e-07,0.0199201,2.059726561574228,87.49827,1
stego_013.wav,-0.00016656463,0.46501452,5.380873783709512,11921.446,6.3000356e-05,0.04787751,4.146745052409771,126.37459,3.4027264e-05,0.03567732,3.055948273318207,140.34056,-3.453029e-06,0.019872405,2.2703495833167455,87.079796,1
stego_014.wav,-2.3933884e-05,0.52724695,5.223107368059495,15325.832,-8.4313535e-05,0.08405868,3.1758173846236146,389.5484,-3.485094e-05,0.054411285,3.0431883684723533,326.41983,-3.4793973e-06,0.02674678,3.4711773405744246,157.7464,1
stego_015.wav,-8.962764e-05,0.5416748,5.2641107960787785,16176.073,0.00012339478,0.07076001,2.9773604378649874,276.0406,0.000102948354,0.054405283,2.788534455343187,326.3488,-3.994496e-06,0.024595028,2.7535651714834084,133.38628,1
stego_016.wav,-8.108275e-05,0.54551643,5.324389435092396,16406.334,8.9790694e-05,0.056655474,3.697559229000659,176.96231,-5.08087e-05,0.046627596,2.977524755069457,239.70926,-5.2097344e-06,0.022687769,3.0758196806197757,113.5011,1
